"ORDER_ID","CUSTOMER_ID","PRODUCT_ID","QUANTITY","STATUS","COURIER_PARTNER","ORDER_DATE","SHIPPED_DATE","DELIVERY_DATE","CNT"
368492,1033,"P_009",4,"Delivered","BlueDart",27-OCT-25 12.00.00.000000000 AM,30-OCT-25 12.00.00.000000000 AM,03-NOV-25 12.00.00.000000000 AM,2
303660,1040,"P_003",2,"Cancelled","DTDC",30-MAY-24 12.00.00.000000000 AM,03-JUN-24 12.00.00.000000000 AM,,2
369324,1023,"P_019",1,"Delivered","XpressBees",12-OCT-25 12.00.00.000000000 AM,15-OCT-25 12.00.00.000000000 AM,22-OCT-25 12.00.00.000000000 AM,2
369644,1032,"P_011",1,"Cancelled","DTDC",19-OCT-25 12.00.00.000000000 AM,21-OCT-25 12.00.00.000000000 AM,,2
370220,1004,"P_006",2,"Delivered","BlueDart",07-OCT-25 12.00.00.000000000 AM,07-OCT-25 12.00.00.000000000 AM,10-OCT-25 12.00.00.000000000 AM,2
386604,1043,"P_001",5,"Delivered","XpressBees",02-FEB-26 12.00.00.000000000 AM,06-FEB-26 12.00.00.000000000 AM,08-FEB-26 12.00.00.000000000 AM,2
321132,1017,"P_013",4,"Cancelled","DTDC",05-SEP-24 12.00.00.000000000 AM,05-SEP-24 12.00.00.000000000 AM,,2
321964,1025,"P_017",1,"Delivered","BlueDart",10-SEP-24 12.00.00.000000000 AM,10-SEP-24 12.00.00.000000000 AM,15-SEP-24 12.00.00.000000000 AM,2
355116,1007,"P_016",3,"Delivered","EcomExpress",01-JUN-25 12.00.00.000000000 AM,02-JUN-25 12.00.00.000000000 AM,09-JUN-25 12.00.00.000000000 AM,2
355372,1003,"P_014",5,"Delivered","BlueDart",11-JUN-25 12.00.00.000000000 AM,14-JUN-25 12.00.00.000000000 AM,18-JUN-25 12.00.00.000000000 AM,2
372524,1007,"P_018",4,"Cancelled","BlueDart",06-NOV-25 12.00.00.000000000 AM,07-NOV-25 12.00.00.000000000 AM,,2
389164,1050,"P_019",3,"Delivered","Delhivery",31-MAR-26 12.00.00.000000000 AM,02-APR-26 12.00.00.000000000 AM,06-APR-26 12.00.00.000000000 AM,2
323756,1038,"P_011",2,"Returned","EcomExpress",23-OCT-24 12.00.00.000000000 AM,26-OCT-24 12.00.00.000000000 AM,02-NOV-24 12.00.00.000000000 AM,2
308076,1035,"P_020",4,"Delivered","EcomExpress",09-JUN-24 12.00.00.000000000 AM,13-JUN-24 12.00.00.000000000 AM,16-JUN-24 12.00.00.000000000 AM,2
324524,1016,"P_009",2,"Delivered","BlueDart",30-OCT-24 12.00.00.000000000 AM,02-NOV-24 12.00.00.000000000 AM,06-NOV-24 12.00.00.000000000 AM,2
325484,1015,"P_009",3,"Delivered","Delhivery",26-OCT-24 12.00.00.000000000 AM,30-OCT-24 12.00.00.000000000 AM,01-NOV-24 12.00.00.000000000 AM,2
341996,1040,"P_002",1,"Cancelled","DTDC",16-MAR-25 12.00.00.000000000 AM,18-MAR-25 12.00.00.000000000 AM,,2
309996,1042,"P_015",3,"Delivered","DTDC",18-JUN-24 12.00.00.000000000 AM,23-JUN-24 12.00.00.000000000 AM,25-JUN-24 12.00.00.000000000 AM,2
343212,1030,"P_003",3,"Delivered","XpressBees",04-MAR-25 12.00.00.000000000 AM,08-MAR-25 12.00.00.000000000 AM,16-MAR-25 12.00.00.000000000 AM,2
360300,1041,"P_008",1,"Delivered","Delhivery",23-JUL-25 12.00.00.000000000 AM,23-JUL-25 12.00.00.000000000 AM,24-JUL-25 12.00.00.000000000 AM,2
377133,1027,"P_013",4,"Returned","BlueDart",03-DEC-25 12.00.00.000000000 AM,08-DEC-25 12.00.00.000000000 AM,11-DEC-25 12.00.00.000000000 AM,2
361005,1046,"P_013",3,"Delivered","BlueDart",08-AUG-25 12.00.00.000000000 AM,11-AUG-25 12.00.00.000000000 AM,21-AUG-25 12.00.00.000000000 AM,2
346605,1032,"P_015",3,"Delivered","DTDC",13-APR-25 12.00.00.000000000 AM,17-APR-25 12.00.00.000000000 AM,21-APR-25 12.00.00.000000000 AM,2
364077,1050,"P_002",5,"Delivered","BlueDart",14-AUG-25 12.00.00.000000000 AM,18-AUG-25 12.00.00.000000000 AM,20-AUG-25 12.00.00.000000000 AM,2
331565,1032,"P_002",2,"Delivered","DTDC",31-DEC-24 12.00.00.000000000 AM,05-JAN-25 12.00.00.000000000 AM,08-JAN-25 12.00.00.000000000 AM,2
315821,1044,"P_007",4,"Delivered","XpressBees",10-AUG-24 12.00.00.000000000 AM,12-AUG-24 12.00.00.000000000 AM,16-AUG-24 12.00.00.000000000 AM,2
365677,1037,"P_003",2,"Delivered","EcomExpress",08-SEP-25 12.00.00.000000000 AM,13-SEP-25 12.00.00.000000000 AM,17-SEP-25 12.00.00.000000000 AM,2
382125,1046,"P_005",3,"Delivered","BlueDart",11-JAN-26 12.00.00.000000000 AM,13-JAN-26 12.00.00.000000000 AM,16-JAN-26 12.00.00.000000000 AM,2
316845,1017,"P_008",4,"Delivered","BlueDart",23-AUG-24 12.00.00.000000000 AM,24-AUG-24 12.00.00.000000000 AM,27-AUG-24 12.00.00.000000000 AM,2
366189,1025,"P_007",2,"Delivered","EcomExpress",12-SEP-25 12.00.00.000000000 AM,13-SEP-25 12.00.00.000000000 AM,15-SEP-25 12.00.00.000000000 AM,2
300717,1037,"P_003",5,"Cancelled","DTDC",26-APR-24 12.00.00.000000000 AM,29-APR-24 12.00.00.000000000 AM,,2
366445,1026,"P_006",1,"Delivered","BlueDart",06-SEP-25 12.00.00.000000000 AM,09-SEP-25 12.00.00.000000000 AM,15-SEP-25 12.00.00.000000000 AM,2
333869,1036,"P_011",1,"Delivered","XpressBees",12-JAN-25 12.00.00.000000000 AM,16-JAN-25 12.00.00.000000000 AM,22-JAN-25 12.00.00.000000000 AM,2
301613,1020,"P_010",2,"Delivered","EcomExpress",23-APR-24 12.00.00.000000000 AM,23-APR-24 12.00.00.000000000 AM,29-APR-24 12.00.00.000000000 AM,2
301677,1047,"P_006",5,"Delivered","DTDC",21-APR-24 12.00.00.000000000 AM,22-APR-24 12.00.00.000000000 AM,26-APR-24 12.00.00.000000000 AM,2
334957,1025,"P_011",5,"Delivered","Delhivery",30-JAN-25 12.00.00.000000000 AM,02-FEB-25 12.00.00.000000000 AM,08-FEB-25 12.00.00.000000000 AM,2
302317,1009,"P_005",1,"Delivered","Delhivery",25-APR-24 12.00.00.000000000 AM,29-APR-24 12.00.00.000000000 AM,06-MAY-24 12.00.00.000000000 AM,2
335533,1035,"P_005",5,"Returned","BlueDart",05-JAN-25 12.00.00.000000000 AM,07-JAN-25 12.00.00.000000000 AM,08-JAN-25 12.00.00.000000000 AM,2
335917,1033,"P_002",2,"Delivered","Delhivery",26-JAN-25 12.00.00.000000000 AM,27-JAN-25 12.00.00.000000000 AM,04-FEB-25 12.00.00.000000000 AM,2
303853,1012,"P_013",4,"Delivered","DTDC",30-MAY-24 12.00.00.000000000 AM,04-JUN-24 12.00.00.000000000 AM,07-JUN-24 12.00.00.000000000 AM,2
304493,1040,"P_005",3,"Delivered","XpressBees",27-MAY-24 12.00.00.000000000 AM,29-MAY-24 12.00.00.000000000 AM,04-JUN-24 12.00.00.000000000 AM,2
386605,1038,"P_005",3,"Delivered","XpressBees",04-FEB-26 12.00.00.000000000 AM,05-FEB-26 12.00.00.000000000 AM,07-FEB-26 12.00.00.000000000 AM,2
321389,1036,"P_018",4,"Cancelled","DTDC",19-SEP-24 12.00.00.000000000 AM,22-SEP-24 12.00.00.000000000 AM,,2
305325,1031,"P_014",1,"Returned","XpressBees",19-MAY-24 12.00.00.000000000 AM,21-MAY-24 12.00.00.000000000 AM,26-MAY-24 12.00.00.000000000 AM,2
305645,1013,"P_013",4,"Delivered","BlueDart",04-MAY-24 12.00.00.000000000 AM,04-MAY-24 12.00.00.000000000 AM,05-MAY-24 12.00.00.000000000 AM,2
354797,1042,"P_008",4,"Delivered","Delhivery",25-JUN-25 12.00.00.000000000 AM,28-JUN-25 12.00.00.000000000 AM,02-JUL-25 12.00.00.000000000 AM,2
305709,1001,"P_009",1,"Delivered","DTDC",18-MAY-24 12.00.00.000000000 AM,18-MAY-24 12.00.00.000000000 AM,26-MAY-24 12.00.00.000000000 AM,2
306285,1022,"P_005",1,"Delivered","BlueDart",12-MAY-24 12.00.00.000000000 AM,17-MAY-24 12.00.00.000000000 AM,18-MAY-24 12.00.00.000000000 AM,2
388205,1031,"P_020",1,"Delivered","XpressBees",29-MAR-26 12.00.00.000000000 AM,03-APR-26 12.00.00.000000000 AM,06-APR-26 12.00.00.000000000 AM,2
388589,1017,"P_019",2,"Returned","DTDC",03-MAR-26 12.00.00.000000000 AM,08-MAR-26 12.00.00.000000000 AM,18-MAR-26 12.00.00.000000000 AM,2
355885,1001,"P_014",1,"Delivered","Delhivery",15-JUN-25 12.00.00.000000000 AM,15-JUN-25 12.00.00.000000000 AM,19-JUN-25 12.00.00.000000000 AM,2
306925,1044,"P_019",5,"Delivered","BlueDart",12-MAY-24 12.00.00.000000000 AM,13-MAY-24 12.00.00.000000000 AM,14-MAY-24 12.00.00.000000000 AM,2
388973,1002,"P_018",1,"Delivered","XpressBees",08-MAR-26 12.00.00.000000000 AM,12-MAR-26 12.00.00.000000000 AM,13-MAR-26 12.00.00.000000000 AM,2
339885,1008,"P_020",4,"Delivered","XpressBees",24-FEB-25 12.00.00.000000000 AM,01-MAR-25 12.00.00.000000000 AM,03-MAR-25 12.00.00.000000000 AM,2
357357,1036,"P_004",4,"Delivered","BlueDart",03-JUL-25 12.00.00.000000000 AM,04-JUL-25 12.00.00.000000000 AM,08-JUL-25 12.00.00.000000000 AM,2
378718,1012,"P_007",1,"Delivered","BlueDart",02-DEC-25 12.00.00.000000000 AM,05-DEC-25 12.00.00.000000000 AM,07-DEC-25 12.00.00.000000000 AM,2
346270,1005,"P_007",2,"Delivered","BlueDart",15-APR-25 12.00.00.000000000 AM,16-APR-25 12.00.00.000000000 AM,24-APR-25 12.00.00.000000000 AM,2
315230,1040,"P_011",4,"Delivered","DTDC",31-AUG-24 12.00.00.000000000 AM,03-SEP-24 12.00.00.000000000 AM,10-SEP-24 12.00.00.000000000 AM,2
332766,1042,"P_015",5,"Delivered","Delhivery",31-DEC-24 12.00.00.000000000 AM,01-JAN-25 12.00.00.000000000 AM,11-JAN-25 12.00.00.000000000 AM,2
333086,1035,"P_016",2,"Delivered","DTDC",15-DEC-24 12.00.00.000000000 AM,18-DEC-24 12.00.00.000000000 AM,19-DEC-24 12.00.00.000000000 AM,2
316830,1049,"P_009",4,"Delivered","Delhivery",06-AUG-24 12.00.00.000000000 AM,06-AUG-24 12.00.00.000000000 AM,07-AUG-24 12.00.00.000000000 AM,2
349854,1021,"P_008",2,"Delivered","EcomExpress",12-MAY-25 12.00.00.000000000 AM,13-MAY-25 12.00.00.000000000 AM,23-MAY-25 12.00.00.000000000 AM,2
318110,1004,"P_019",2,"Delivered","Delhivery",08-AUG-24 12.00.00.000000000 AM,09-AUG-24 12.00.00.000000000 AM,18-AUG-24 12.00.00.000000000 AM,2
335582,1016,"P_015",3,"Delivered","Delhivery",19-JAN-25 12.00.00.000000000 AM,23-JAN-25 12.00.00.000000000 AM,28-JAN-25 12.00.00.000000000 AM,2
384734,1008,"P_011",3,"Delivered","BlueDart",19-FEB-26 12.00.00.000000000 AM,20-FEB-26 12.00.00.000000000 AM,28-FEB-26 12.00.00.000000000 AM,2
352606,1024,"P_009",4,"Delivered","BlueDart",14-MAY-25 12.00.00.000000000 AM,14-MAY-25 12.00.00.000000000 AM,24-MAY-25 12.00.00.000000000 AM,2
386014,1043,"P_019",4,"Delivered","EcomExpress",04-FEB-26 12.00.00.000000000 AM,06-FEB-26 12.00.00.000000000 AM,15-FEB-26 12.00.00.000000000 AM,2
386462,1034,"P_010",4,"Delivered","DTDC",12-FEB-26 12.00.00.000000000 AM,14-FEB-26 12.00.00.000000000 AM,21-FEB-26 12.00.00.000000000 AM,2
386526,1045,"P_008",4,"Delivered","BlueDart",01-FEB-26 12.00.00.000000000 AM,03-FEB-26 12.00.00.000000000 AM,08-FEB-26 12.00.00.000000000 AM,2
321502,1002,"P_020",5,"Delivered","DTDC",23-SEP-24 12.00.00.000000000 AM,25-SEP-24 12.00.00.000000000 AM,05-OCT-24 12.00.00.000000000 AM,2
338974,1016,"P_014",3,"Delivered","BlueDart",27-FEB-25 12.00.00.000000000 AM,01-MAR-25 12.00.00.000000000 AM,02-MAR-25 12.00.00.000000000 AM,2
357406,1018,"P_019",1,"Delivered","Delhivery",13-JUL-25 12.00.00.000000000 AM,13-JUL-25 12.00.00.000000000 AM,22-JUL-25 12.00.00.000000000 AM,2
341342,1027,"P_015",5,"Delivered","BlueDart",02-MAR-25 12.00.00.000000000 AM,07-MAR-25 12.00.00.000000000 AM,10-MAR-25 12.00.00.000000000 AM,2
374622,1026,"P_004",4,"Delivered","EcomExpress",16-NOV-25 12.00.00.000000000 AM,19-NOV-25 12.00.00.000000000 AM,21-NOV-25 12.00.00.000000000 AM,2
359262,1009,"P_010",2,"Delivered","DTDC",20-JUL-25 12.00.00.000000000 AM,21-JUL-25 12.00.00.000000000 AM,28-JUL-25 12.00.00.000000000 AM,2
376927,1033,"P_002",2,"Delivered","EcomExpress",08-DEC-25 12.00.00.000000000 AM,11-DEC-25 12.00.00.000000000 AM,13-DEC-25 12.00.00.000000000 AM,2
376991,1038,"P_016",5,"Delivered","EcomExpress",28-DEC-25 12.00.00.000000000 AM,31-DEC-25 12.00.00.000000000 AM,05-JAN-26 12.00.00.000000000 AM,2
360799,1021,"P_012",1,"Delivered","EcomExpress",10-AUG-25 12.00.00.000000000 AM,13-AUG-25 12.00.00.000000000 AM,22-AUG-25 12.00.00.000000000 AM,2
361439,1027,"P_012",2,"Delivered","BlueDart",02-AUG-25 12.00.00.000000000 AM,06-AUG-25 12.00.00.000000000 AM,16-AUG-25 12.00.00.000000000 AM,2
378015,1022,"P_019",3,"Delivered","DTDC",05-DEC-25 12.00.00.000000000 AM,10-DEC-25 12.00.00.000000000 AM,17-DEC-25 12.00.00.000000000 AM,2
329951,1048,"P_012",4,"Delivered","DTDC",23-DEC-24 12.00.00.000000000 AM,26-DEC-24 12.00.00.000000000 AM,02-JAN-25 12.00.00.000000000 AM,2
362975,1005,"P_004",3,"Delivered","EcomExpress",10-AUG-25 12.00.00.000000000 AM,13-AUG-25 12.00.00.000000000 AM,15-AUG-25 12.00.00.000000000 AM,2
314015,1048,"P_004",2,"Delivered","EcomExpress",04-JUL-24 12.00.00.000000000 AM,09-JUL-24 12.00.00.000000000 AM,15-JUL-24 12.00.00.000000000 AM,2
380319,1031,"P_015",2,"Delivered","Delhivery",15-JAN-26 12.00.00.000000000 AM,17-JAN-26 12.00.00.000000000 AM,19-JAN-26 12.00.00.000000000 AM,2
381151,1019,"P_018",2,"Delivered","EcomExpress",20-JAN-26 12.00.00.000000000 AM,22-JAN-26 12.00.00.000000000 AM,30-JAN-26 12.00.00.000000000 AM,2
316127,1031,"P_017",5,"Delivered","BlueDart",24-AUG-24 12.00.00.000000000 AM,24-AUG-24 12.00.00.000000000 AM,28-AUG-24 12.00.00.000000000 AM,2
349855,1038,"P_012",5,"Delivered","DTDC",31-MAY-25 12.00.00.000000000 AM,04-JUN-25 12.00.00.000000000 AM,13-JUN-25 12.00.00.000000000 AM,2
317151,1001,"P_001",4,"Cancelled","XpressBees",11-AUG-24 12.00.00.000000000 AM,15-AUG-24 12.00.00.000000000 AM,,2
349919,1023,"P_017",1,"Delivered","XpressBees",30-MAY-25 12.00.00.000000000 AM,30-MAY-25 12.00.00.000000000 AM,05-JUN-25 12.00.00.000000000 AM,2
301343,1016,"P_016",3,"Delivered","Delhivery",18-APR-24 12.00.00.000000000 AM,19-APR-24 12.00.00.000000000 AM,28-APR-24 12.00.00.000000000 AM,2
383327,1015,"P_014",4,"Delivered","DTDC",11-FEB-26 12.00.00.000000000 AM,15-FEB-26 12.00.00.000000000 AM,16-FEB-26 12.00.00.000000000 AM,2
351391,1036,"P_014",3,"Delivered","DTDC",18-MAY-25 12.00.00.000000000 AM,23-MAY-25 12.00.00.000000000 AM,24-MAY-25 12.00.00.000000000 AM,2
335199,1008,"P_003",4,"Delivered","DTDC",16-JAN-25 12.00.00.000000000 AM,21-JAN-25 12.00.00.000000000 AM,26-JAN-25 12.00.00.000000000 AM,2
303071,1035,"P_003",3,"Delivered","DTDC",19-APR-24 12.00.00.000000000 AM,23-APR-24 12.00.00.000000000 AM,03-MAY-24 12.00.00.000000000 AM,2
304287,1035,"P_007",3,"Delivered","BlueDart",04-MAY-24 12.00.00.000000000 AM,08-MAY-24 12.00.00.000000000 AM,09-MAY-24 12.00.00.000000000 AM,2
369951,1039,"P_010",2,"Delivered","EcomExpress",03-OCT-25 12.00.00.000000000 AM,03-OCT-25 12.00.00.000000000 AM,10-OCT-25 12.00.00.000000000 AM,2
386975,1039,"P_006",5,"Delivered","DTDC",18-MAR-26 12.00.00.000000000 AM,23-MAR-26 12.00.00.000000000 AM,30-MAR-26 12.00.00.000000000 AM,2
338015,1047,"P_009",4,"Delivered","BlueDart",25-FEB-25 12.00.00.000000000 AM,28-FEB-25 12.00.00.000000000 AM,08-MAR-25 12.00.00.000000000 AM,2
305567,1011,"P_016",1,"Cancelled","XpressBees",24-MAY-24 12.00.00.000000000 AM,28-MAY-24 12.00.00.000000000 AM,,2
338527,1012,"P_001",2,"Delivered","DTDC",07-FEB-25 12.00.00.000000000 AM,08-FEB-25 12.00.00.000000000 AM,18-FEB-25 12.00.00.000000000 AM,2
339295,1005,"P_006",2,"Delivered","Delhivery",05-FEB-25 12.00.00.000000000 AM,09-FEB-25 12.00.00.000000000 AM,10-FEB-25 12.00.00.000000000 AM,2
372895,1010,"P_008",1,"Delivered","Delhivery",04-NOV-25 12.00.00.000000000 AM,04-NOV-25 12.00.00.000000000 AM,10-NOV-25 12.00.00.000000000 AM,2
340447,1030,"P_019",1,"Cancelled","Delhivery",04-FEB-25 12.00.00.000000000 AM,08-FEB-25 12.00.00.000000000 AM,,2
324255,1016,"P_002",3,"Returned","BlueDart",23-OCT-24 12.00.00.000000000 AM,27-OCT-24 12.00.00.000000000 AM,06-NOV-24 12.00.00.000000000 AM,2
373535,1025,"P_011",5,"Delivered","EcomExpress",06-NOV-25 12.00.00.000000000 AM,07-NOV-25 12.00.00.000000000 AM,15-NOV-25 12.00.00.000000000 AM,2
341087,1011,"P_005",5,"Delivered","XpressBees",14-FEB-25 12.00.00.000000000 AM,17-FEB-25 12.00.00.000000000 AM,23-FEB-25 12.00.00.000000000 AM,2
324959,1046,"P_015",4,"Delivered","XpressBees",31-OCT-24 12.00.00.000000000 AM,02-NOV-24 12.00.00.000000000 AM,11-NOV-24 12.00.00.000000000 AM,2
375263,1040,"P_020",3,"Returned","XpressBees",23-NOV-25 12.00.00.000000000 AM,25-NOV-25 12.00.00.000000000 AM,26-NOV-25 12.00.00.000000000 AM,2
326175,1017,"P_013",4,"Delivered","XpressBees",01-NOV-24 12.00.00.000000000 AM,05-NOV-24 12.00.00.000000000 AM,15-NOV-24 12.00.00.000000000 AM,2
310559,1026,"P_002",1,"Delivered","Delhivery",09-JUN-24 12.00.00.000000000 AM,12-JUN-24 12.00.00.000000000 AM,17-JUN-24 12.00.00.000000000 AM,2
343903,1007,"P_013",1,"Delivered","Delhivery",30-MAR-25 12.00.00.000000000 AM,02-APR-25 12.00.00.000000000 AM,10-APR-25 12.00.00.000000000 AM,2
376864,1020,"P_006",2,"Delivered","EcomExpress",11-DEC-25 12.00.00.000000000 AM,12-DEC-25 12.00.00.000000000 AM,21-DEC-25 12.00.00.000000000 AM,2
327840,1027,"P_004",5,"Delivered","DTDC",04-NOV-24 12.00.00.000000000 AM,05-NOV-24 12.00.00.000000000 AM,13-NOV-24 12.00.00.000000000 AM,2
344800,1025,"P_011",1,"Cancelled","DTDC",01-MAR-25 12.00.00.000000000 AM,01-MAR-25 12.00.00.000000000 AM,,2
328672,1006,"P_013",5,"Delivered","Delhivery",22-NOV-24 12.00.00.000000000 AM,22-NOV-24 12.00.00.000000000 AM,29-NOV-24 12.00.00.000000000 AM,2
361888,1039,"P_008",5,"Delivered","EcomExpress",20-AUG-25 12.00.00.000000000 AM,23-AUG-25 12.00.00.000000000 AM,27-AUG-25 12.00.00.000000000 AM,2
363168,1030,"P_012",2,"Delivered","EcomExpress",10-AUG-25 12.00.00.000000000 AM,10-AUG-25 12.00.00.000000000 AM,12-AUG-25 12.00.00.000000000 AM,2
314144,1024,"P_005",2,"Delivered","Delhivery",09-AUG-24 12.00.00.000000000 AM,11-AUG-24 12.00.00.000000000 AM,18-AUG-24 12.00.00.000000000 AM,2
380640,1036,"P_001",1,"Delivered","DTDC",18-JAN-26 12.00.00.000000000 AM,22-JAN-26 12.00.00.000000000 AM,24-JAN-26 12.00.00.000000000 AM,2
364384,1015,"P_014",1,"Delivered","DTDC",08-AUG-25 12.00.00.000000000 AM,10-AUG-25 12.00.00.000000000 AM,20-AUG-25 12.00.00.000000000 AM,2
348384,1024,"P_013",1,"Delivered","EcomExpress",24-APR-25 12.00.00.000000000 AM,27-APR-25 12.00.00.000000000 AM,07-MAY-25 12.00.00.000000000 AM,2
364832,1019,"P_008",5,"Delivered","Delhivery",27-SEP-25 12.00.00.000000000 AM,29-SEP-25 12.00.00.000000000 AM,09-OCT-25 12.00.00.000000000 AM,2
349280,1014,"P_010",5,"Delivered","DTDC",06-APR-25 12.00.00.000000000 AM,06-APR-25 12.00.00.000000000 AM,13-APR-25 12.00.00.000000000 AM,2
333600,1033,"P_006",4,"Delivered","BlueDart",18-JAN-25 12.00.00.000000000 AM,22-JAN-25 12.00.00.000000000 AM,31-JAN-25 12.00.00.000000000 AM,2
366560,1022,"P_016",4,"Delivered","XpressBees",04-SEP-25 12.00.00.000000000 AM,08-SEP-25 12.00.00.000000000 AM,14-SEP-25 12.00.00.000000000 AM,2
301664,1002,"P_006",3,"Cancelled","DTDC",30-APR-24 12.00.00.000000000 AM,03-MAY-24 12.00.00.000000000 AM,,2
351840,1049,"P_012",5,"Delivered","XpressBees",01-MAY-25 12.00.00.000000000 AM,03-MAY-25 12.00.00.000000000 AM,09-MAY-25 12.00.00.000000000 AM,2
385504,1041,"P_013",4,"Delivered","XpressBees",22-FEB-26 12.00.00.000000000 AM,25-FEB-26 12.00.00.000000000 AM,07-MAR-26 12.00.00.000000000 AM,2
304032,1014,"P_006",4,"Delivered","XpressBees",01-MAY-24 12.00.00.000000000 AM,05-MAY-24 12.00.00.000000000 AM,12-MAY-24 12.00.00.000000000 AM,2
337248,1047,"P_012",4,"Delivered","EcomExpress",08-JAN-25 12.00.00.000000000 AM,11-JAN-25 12.00.00.000000000 AM,20-JAN-25 12.00.00.000000000 AM,2
354400,1036,"P_013",2,"Delivered","BlueDart",16-JUN-25 12.00.00.000000000 AM,19-JUN-25 12.00.00.000000000 AM,26-JUN-25 12.00.00.000000000 AM,2
305632,1021,"P_012",1,"Delivered","Delhivery",25-MAY-24 12.00.00.000000000 AM,25-MAY-24 12.00.00.000000000 AM,03-JUN-24 12.00.00.000000000 AM,2
322016,1015,"P_019",4,"Delivered","BlueDart",20-SEP-24 12.00.00.000000000 AM,22-SEP-24 12.00.00.000000000 AM,25-SEP-24 12.00.00.000000000 AM,2
305760,1047,"P_009",4,"Delivered","DTDC",16-MAY-24 12.00.00.000000000 AM,21-MAY-24 12.00.00.000000000 AM,26-MAY-24 12.00.00.000000000 AM,2
322336,1034,"P_008",1,"Delivered","EcomExpress",06-SEP-24 12.00.00.000000000 AM,06-SEP-24 12.00.00.000000000 AM,11-SEP-24 12.00.00.000000000 AM,2
306208,1002,"P_003",3,"Delivered","XpressBees",17-MAY-24 12.00.00.000000000 AM,20-MAY-24 12.00.00.000000000 AM,28-MAY-24 12.00.00.000000000 AM,2
388448,1010,"P_007",2,"Delivered","BlueDart",31-MAR-26 12.00.00.000000000 AM,04-APR-26 12.00.00.000000000 AM,10-APR-26 12.00.00.000000000 AM,2
356000,1006,"P_020",5,"Delivered","BlueDart",09-JUN-25 12.00.00.000000000 AM,13-JUN-25 12.00.00.000000000 AM,18-JUN-25 12.00.00.000000000 AM,2
388960,1039,"P_002",1,"Delivered","EcomExpress",25-MAR-26 12.00.00.000000000 AM,27-MAR-26 12.00.00.000000000 AM,03-APR-26 12.00.00.000000000 AM,2
323808,1009,"P_003",2,"Cancelled","BlueDart",31-OCT-24 12.00.00.000000000 AM,04-NOV-24 12.00.00.000000000 AM,,2
307616,1024,"P_013",4,"Delivered","BlueDart",07-JUN-24 12.00.00.000000000 AM,12-JUN-24 12.00.00.000000000 AM,13-JUN-24 12.00.00.000000000 AM,2
389600,1043,"P_019",5,"Delivered","EcomExpress",24-MAR-26 12.00.00.000000000 AM,29-MAR-26 12.00.00.000000000 AM,07-APR-26 12.00.00.000000000 AM,2
308384,1002,"P_019",3,"Delivered","Delhivery",26-JUN-24 12.00.00.000000000 AM,01-JUL-24 12.00.00.000000000 AM,03-JUL-24 12.00.00.000000000 AM,2
373984,1007,"P_019",2,"Delivered","BlueDart",08-NOV-25 12.00.00.000000000 AM,09-NOV-25 12.00.00.000000000 AM,10-NOV-25 12.00.00.000000000 AM,2
325216,1037,"P_018",5,"Returned","EcomExpress",28-OCT-24 12.00.00.000000000 AM,29-OCT-24 12.00.00.000000000 AM,03-NOV-24 12.00.00.000000000 AM,2
309024,1045,"P_011",2,"Cancelled","EcomExpress",26-JUN-24 12.00.00.000000000 AM,27-JUN-24 12.00.00.000000000 AM,,2
341792,1046,"P_005",1,"Delivered","EcomExpress",01-MAR-25 12.00.00.000000000 AM,01-MAR-25 12.00.00.000000000 AM,07-MAR-25 12.00.00.000000000 AM,2
375328,1007,"P_008",5,"Delivered","BlueDart",02-NOV-25 12.00.00.000000000 AM,03-NOV-25 12.00.00.000000000 AM,04-NOV-25 12.00.00.000000000 AM,2
359328,1047,"P_006",2,"Delivered","XpressBees",21-JUL-25 12.00.00.000000000 AM,21-JUL-25 12.00.00.000000000 AM,23-JUL-25 12.00.00.000000000 AM,2
360096,1012,"P_009",3,"Delivered","XpressBees",05-JUL-25 12.00.00.000000000 AM,07-JUL-25 12.00.00.000000000 AM,14-JUL-25 12.00.00.000000000 AM,2
360160,1011,"P_008",2,"Returned","XpressBees",02-JUL-25 12.00.00.000000000 AM,02-JUL-25 12.00.00.000000000 AM,08-JUL-25 12.00.00.000000000 AM,2
360481,1022,"P_002",4,"Delivered","XpressBees",25-JUL-25 12.00.00.000000000 AM,30-JUL-25 12.00.00.000000000 AM,04-AUG-25 12.00.00.000000000 AM,2
311393,1006,"P_004",4,"Delivered","Delhivery",09-JUL-24 12.00.00.000000000 AM,11-JUL-24 12.00.00.000000000 AM,14-JUL-24 12.00.00.000000000 AM,2
376929,1026,"P_009",3,"Cancelled","EcomExpress",18-DEC-25 12.00.00.000000000 AM,18-DEC-25 12.00.00.000000000 AM,,2
344545,1001,"P_017",1,"Delivered","EcomExpress",16-MAR-25 12.00.00.000000000 AM,16-MAR-25 12.00.00.000000000 AM,17-MAR-25 12.00.00.000000000 AM,2
344865,1026,"P_007",4,"Delivered","XpressBees",04-MAR-25 12.00.00.000000000 AM,06-MAR-25 12.00.00.000000000 AM,07-MAR-25 12.00.00.000000000 AM,2
361441,1018,"P_005",1,"Returned","EcomExpress",22-AUG-25 12.00.00.000000000 AM,22-AUG-25 12.00.00.000000000 AM,29-AUG-25 12.00.00.000000000 AM,2
378209,1017,"P_019",4,"Cancelled","DTDC",13-DEC-25 12.00.00.000000000 AM,13-DEC-25 12.00.00.000000000 AM,,2
