"ORDER_ID","CUSTOMER_ID","PRODUCT_ID","ORDER_DATE","SHIPPED_DATE","DELIVERY_DATE","QUANTITY","STATUS","COURIER_PARTNER","EXP_REJECT_REASON"
374241,1032,"P_003","2025-11-02","2025-11-07","2025-11-11",4,"InTransit","Delhivery","Status Not"
333009,1037,"P_010","2024-12-21","2024-12-24","2024-12-31",1,"InTransit","Delhivery","Status Not"
319762,1025,"P_002","2024-09-16","2024-09-20","",2,"InTransit","Delhivery","Status Not"
303324,1003,"P_009","2024-04-26","2024-04-27","2024-05-05",5,"InTransit","XpressBees","Status Not"
329737,1030,"P_003","2024-12-05","2024-12-10","2024-12-16",4,"InTransit","Delhivery","Status Not"
337653,1027,"P_020","2025-02-19","2025-02-19","2025-02-22",1,"InTransit","EcomExpress","Status Not"
323626,1043,"P_008","2024-10-22","2024-10-25","2024-11-04",5,"InTransit","BlueDart","Status Not"
313737,1009,"P_012","2024-07-06","2024-07-09","2024-07-15",1,"InTransit","Delhivery","Status Not"
377175,1032,"P_008","2025-12-12","2025-12-16","2025-12-24",1,"InTransit","BlueDart","Status Not"
346891,1019,"P_017","2025-04-08","2025-04-08","",5,"InTransit","DTDC","Status Not"
381036,1009,"P_001","2026-01-31","2026-02-05","2026-02-13",4,"InTransit","EcomExpress","Status Not"
302820,1030,"P_008","2024-04-04","2024-04-08","2024-04-18",3,"InTransit","Delhivery","Status Not"
367459,1025,"P_012","2025-09-27","2025-10-01","2025-10-10",3,"InTransit","BlueDart","Status Not"
318214,1022,"P_003","2024-08-25","2024-08-29","",5,"InTransit","EcomExpress","Status Not"
360311,1001,"P_008","2025-07-01","2025-07-06","2025-07-13",4,"InTransit","DTDC","Status Not"
366120,1038,"P_015","2025-09-29","2025-09-30","2025-10-04",3,"InTransit","EcomExpress","Status Not"
349759,1050,"P_020","2025-05-17","2025-05-19","2025-05-24",1,"InTransit","XpressBees","Status Not"
353741,1033,"P_010","2025-06-08","2025-06-13","2025-06-20",2,"InTransit","XpressBees","Status Not"
387949,1033,"P_018","2026-03-12","2026-03-17","2026-03-22",4,"InTransit","Delhivery","Status Not"
387021,1049,"P_009","2026-03-22","2026-03-26","2026-04-05",1,"InTransit","EcomExpress","Status Not"
320319,1019,"P_012","2024-09-26","2024-09-30","2024-10-06",3,"InTransit","EcomExpress","Status Not"
377689,1016,"P_002","2025-12-20","2025-12-20","2025-12-21",4,"InTransit","EcomExpress","Status Not"
324439,1031,"P_020","2024-10-23","2024-10-26","2024-11-04",2,"InTransit","Delhivery","Status Not"
360107,1047,"P_008","2025-07-01","2025-07-04","",1,"InTransit","XpressBees","Status Not"
382881,1049,"P_009","2026-01-21","2026-01-21","2026-01-26",1,"InTransit","BlueDart","Status Not"
313512,1050,"P_011","2024-07-28","2024-08-02","2024-08-08",4,"InTransit","Delhivery","Status Not"
361108,1022,"P_002","2025-08-29","2025-08-29","2025-09-04",2,"InTransit","DTDC","Status Not"
353100,1015,"P_008","2025-05-26","2025-05-29","2025-06-06",2,"InTransit","Delhivery","Status Not"
387798,1019,"P_006","2026-03-29","2026-03-30","2026-04-03",3,"InTransit","DTDC","Status Not"
330619,1003,"P_016","2024-12-17","2024-12-22","2024-12-24",3,"InTransit","Delhivery","Status Not"
377892,1042,"P_001","2025-12-25","2025-12-29","2026-01-07",2,"InTransit","BlueDart","Status Not"
386423,1023,"P_019","2026-02-11","2026-02-12","2026-02-18",4,"InTransit","Delhivery","Status Not"
348944,1016,"P_004","2025-04-24","2025-04-24","2025-04-27",3,"InTransit","Delhivery","Status Not"
378705,1031,"P_017","2025-12-02","2025-12-03","2025-12-13",1,"InTransit","Delhivery","Status Not"
342669,1042,"P_011","2025-03-02","2025-03-07","2025-03-08",5,"InTransit","EcomExpress","Status Not"
346333,1014,"P_007","2025-04-03","2025-04-05","",1,"InTransit","BlueDart","Status Not"
371512,1018,"P_007","2025-10-02","2025-10-02","2025-10-11",5,"InTransit","BlueDart","Status Not"
329189,1045,"P_014","2024-11-11","2024-11-15","2024-11-20",5,"InTransit","Delhivery","Status Not"
355834,1035,"P_012","2025-06-01","2025-06-01","2025-06-02",5,"InTransit","DTDC","Status Not"
310750,1036,"P_016","2024-06-16","2024-06-17","2024-06-18",3,"InTransit","DTDC","Status Not"
329137,1046,"P_018","2024-11-04","2024-11-09","2024-11-14",2,"InTransit","Delhivery","Status Not"
300734,1002,"P_015","2024-04-22","2024-04-25","2024-04-30",5,"InTransit","Delhivery","Status Not"
330214,1027,"P_007","2024-12-29","2024-12-29","2025-01-02",3,"InTransit","EcomExpress","Status Not"
382716,1049,"P_020","2026-01-08","2026-01-11","2026-01-18",4,"InTransit","BlueDart","Status Not"
312838,1001,"P_018","2024-07-30","2024-08-01","2024-08-10",5,"InTransit","BlueDart","Status Not"
318229,1035,"P_009","2024-08-11","2024-08-15","2024-08-20",4,"InTransit","Delhivery","Status Not"
336674,1027,"P_017","2025-01-14","2025-01-15","2025-01-16",2,"InTransit","BlueDart","Status Not"
375785,1031,"P_007","2025-12-01","2025-12-05","",1,"InTransit","DTDC","Status Not"
313265,1003,"P_009","2024-07-07","2024-07-10","2024-07-13",4,"InTransit","Delhivery","Status Not"
362402,1011,"P_007","2025-08-19","2025-08-19","2025-08-23",2,"InTransit","XpressBees","Status Not"
339524,1038,"P_020","2025-02-18","2025-02-22","",2,"InTransit","Delhivery","Status Not"
329275,1035,"P_010","2024-11-07","2024-11-12","2024-11-15",4,"InTransit","Delhivery","Status Not"
366932,1017,"P_016","2025-09-29","2025-10-01","2025-10-04",3,"InTransit","EcomExpress","Status Not"
335048,1013,"P_008","2025-01-10","2025-01-13","2025-01-22",1,"InTransit","EcomExpress","Status Not"
324526,1021,"P_016","2024-10-09","2024-10-14","2024-10-18",1,"InTransit","Delhivery","Status Not"
360296,1022,"P_003","2025-07-06","2025-07-10","2025-07-11",3,"InTransit","XpressBees","Status Not"
305563,1038,"P_013","2024-05-31","2024-06-01","2024-06-05",1,"InTransit","EcomExpress","Status Not"
365135,1033,"P_003","2025-09-26","2025-09-29","2025-09-30",1,"InTransit","BlueDart","Status Not"
351930,1015,"P_001","2025-05-29","2025-05-30","",3,"InTransit","XpressBees","Status Not"
347616,1008,"P_015","2025-04-16","2025-04-19","2025-04-22",4,"InTransit","Delhivery","Status Not"
359853,1047,"P_020","2025-07-24","2025-07-25","2025-08-02",4,"InTransit","DTDC","Status Not"
319201,1017,"P_005","2024-09-28","2024-09-30","2024-10-06",5,"InTransit","DTDC","Status Not"
304911,1009,"P_015","2024-05-08","2024-05-08","2024-05-15",4,"InTransit","EcomExpress","Status Not"
367289,1023,"P_001","2025-09-22","2025-09-22","2025-09-30",2,"InTransit","Delhivery","Status Not"
322412,1022,"P_019","2024-09-02","2024-09-06","2024-09-15",1,"InTransit","DTDC","Status Not"
373695,1030,"P_019","2025-11-24","2025-11-24","2025-11-29",2,"InTransit","XpressBees","Status Not"
305143,1016,"P_011","2024-05-20","2024-05-22","2024-05-25",1,"InTransit","EcomExpress","Status Not"
367411,1049,"P_009","2025-09-15","2025-09-17","2025-09-23",2,"InTransit","DTDC","Status Not"
324217,1034,"P_013","2024-10-24","2024-10-25","2024-10-27",1,"InTransit","Delhivery","Status Not"
390161,1019,"P_008","2026-03-23","2026-03-23","2026-03-25",1,"InTransit","BlueDart","Status Not"
325383,1036,"P_018","2024-10-21","2024-10-26","",3,"InTransit","DTDC","Status Not"
390045,1022,"P_013","2026-03-03","2026-03-05","2026-03-07",2,"InTransit","XpressBees","Status Not"
385833,1041,"P_006","2026-02-03","2026-02-03","2026-02-06",2,"InTransit","DTDC","Status Not"
304336,1037,"P_015","2024-05-16","2024-05-21","2024-05-28",2,"InTransit","XpressBees","Status Not"
322652,1039,"P_010","2024-10-07","2024-10-09","2024-10-16",5,"InTransit","Delhivery","Status Not"
301155,1028,"P_002","2024-04-26","2024-04-29","2024-05-05",1,"InTransit","Delhivery","Status Not"
308173,1027,"P_016","2024-06-06","2024-06-10","",2,"InTransit","EcomExpress","Status Not"
363045,1023,"P_002","2025-08-03","2025-08-04","2025-08-10",4,"InTransit","XpressBees","Status Not"
355612,1019,"P_002","2025-06-17","2025-06-19","",4,"InTransit","DTDC","Status Not"
303071,1035,"P_008","2024-04-19","2024-04-23","2024-05-02",3,"InTransit","DTDC","Status Not"
338711,1050,"P_009","2025-02-19","2025-02-24","2025-02-28",3,"InTransit","BlueDart","Status Not"
312024,1032,"P_012","2024-07-04","2024-07-04","2024-07-13",5,"InTransit","Delhivery","Status Not"
346627,1020,"P_002","2025-04-06","2025-04-08","2025-04-16",4,"InTransit","BlueDart","Status Not"
346159,1022,"P_004","2025-04-03","2025-04-04","2025-04-12",5,"InTransit","EcomExpress","Status Not"
366792,1010,"P_009","2025-09-25","2025-09-30","2025-10-06",4,"InTransit","Delhivery","Status Not"
377150,1015,"P_004","2025-12-02","2025-12-04","2025-12-14",1,"InTransit","Delhivery","Status Not"
355340,1050,"P_007","2025-06-05","2025-06-08","2025-06-11",5,"InTransit","Delhivery","Status Not"
342913,1034,"P_010","2025-03-11","2025-03-12","2025-03-21",5,"InTransit","Delhivery","Status Not"
356460,1012,"P_011","2025-06-29","2025-07-02","2025-07-03",2,"InTransit","DTDC","Status Not"
382512,1045,"P_017","2026-01-14","2026-01-17","2026-01-18",3,"InTransit","Delhivery","Status Not"
318828,1041,"P_001","2024-09-14","2024-09-14","2024-09-20",2,"InTransit","Delhivery","Status Not"
330350,1048,"P_012","2024-12-27","2024-12-29","2025-01-04",2,"InTransit","EcomExpress","Status Not"
327822,1010,"P_010","2024-11-30","2024-12-04","2024-12-09",2,"InTransit","XpressBees","Status Not"
383734,1037,"P_018","2026-02-08","2026-02-11","2026-02-16",4,"InTransit","EcomExpress","Status Not"
338003,1042,"P_013","2025-02-07","2025-02-09","2025-02-11",5,"InTransit","XpressBees","Status Not"
336934,1013,"P_011","2025-01-15","2025-01-20","2025-01-25",4,"InTransit","EcomExpress","Status Not"
362150,1028,"P_007","2025-08-31","2025-09-05","2025-09-06",3,"InTransit","DTDC","Status Not"
354894,1039,"P_011","2025-06-21","2025-06-21","2025-06-27",5,"InTransit","BlueDart","Status Not"
347419,1034,"P_018","2025-04-30","2025-05-01","2025-05-07",2,"InTransit","Delhivery","Status Not"
319789,1025,"P_005","2024-09-10","2024-09-12","2024-09-16",5,"InTransit","EcomExpress","Status Not"
368314,1011,"P_020","2025-10-12","2025-10-16","2025-10-17",1,"InTransit","BlueDart","Status Not"
321403,1048,"P_016","2024-09-06","2024-09-06","2024-09-10",2,"InTransit","EcomExpress","Status Not"
310222,1047,"P_009","2024-06-11","2024-06-14","2024-06-15",4,"InTransit","BlueDart","Status Not"
369309,1031,"P_019","2025-10-20","2025-10-20","2025-10-21",1,"InTransit","BlueDart","Status Not"
346532,1047,"P_003","2025-04-15","2025-04-15","2025-04-21",1,"InTransit","Delhivery","Status Not"
389774,1015,"P_013","2026-03-01","2026-03-01","2026-03-10",5,"InTransit","BlueDart","Status Not"
325477,1029,"P_020","2024-10-18","2024-10-20","2024-10-30",4,"InTransit","EcomExpress","Status Not"
382074,1018,"P_018","2026-01-04","2026-01-06","2026-01-12",3,"InTransit","BlueDart","Status Not"
303309,1043,"P_016","2024-04-09","2024-04-12","2024-04-22",4,"InTransit","XpressBees","Status Not"
304700,1002,"P_014","2024-05-08","2024-05-08","2024-05-09",5,"InTransit","XpressBees","Status Not"
359992,1038,"P_014","2025-07-16","2025-07-20","2025-07-30",4,"InTransit","XpressBees","Status Not"
368985,1004,"P_012","2025-10-14","2025-10-14","2025-10-18",5,"InTransit","Delhivery","Status Not"
301691,1044,"P_005","2024-04-28","2024-04-29","",5,"InTransit","Delhivery","Status Not"
325130,1045,"P_018","2024-10-04","2024-10-08","2024-10-13",4,"InTransit","BlueDart","Status Not"
380069,1049,"P_012","2026-01-24","2026-01-28","2026-01-30",1,"InTransit","XpressBees","Status Not"
311449,1012,"P_011","2024-07-08","2024-07-09","",1,"InTransit","DTDC","Status Not"
331097,1027,"P_005","2024-12-26","2024-12-30","2025-01-06",4,"InTransit","BlueDart","Status Not"
356377,1032,"P_014","2025-06-29","2025-07-04","2025-07-08",1,"InTransit","EcomExpress","Status Not"
335359,1020,"P_008","2025-01-28","2025-02-01","2025-02-03",3,"InTransit","BlueDart","Status Not"
312726,1009,"P_009","2024-07-04","2024-07-06","2024-07-07",4,"InTransit","EcomExpress","Status Not"
308126,1005,"P_007","2024-06-08","2024-06-13","2024-06-20",3,"InTransit","XpressBees","Status Not"
301635,1032,"P_019","2024-04-10","2024-04-15","2024-04-22",3,"InTransit","XpressBees","Status Not"
327001,1039,"P_009","2024-11-03","2024-11-06","2024-11-12",4,"InTransit","BlueDart","Status Not"
326149,1039,"P_005","2024-11-07","2024-11-10","2024-11-14",5,"InTransit","DTDC","Status Not"
349644,1043,"P_004","2025-05-02","2025-05-05","2025-05-09",5,"InTransit","XpressBees","Status Not"
369842,1036,"P_009","2025-10-02","2025-10-05","2025-10-08",3,"InTransit","Delhivery","Status Not"
371902,1045,"P_003","2025-10-03","2025-10-06","2025-10-09",2,"InTransit","Delhivery","Status Not"
322140,1033,"P_020","2024-09-18","2024-09-19","2024-09-29",4,"InTransit","Delhivery","Status Not"
345388,1032,"P_004","2025-03-20","2025-03-21","",5,"InTransit","DTDC","Status Not"
341070,1008,"P_014","2025-02-07","2025-02-11","2025-02-19",2,"InTransit","EcomExpress","Status Not"
368844,1001,"P_001","2025-10-05","2025-10-10","2025-10-12",1,"InTransit","DTDC","Status Not"
379115,1030,"P_013","2025-12-12","2025-12-14","2025-12-20",5,"InTransit","XpressBees","Status Not"
337258,1046,"P_007","2025-01-13","2025-01-14","2025-01-19",5,"InTransit","Delhivery","Status Not"
309441,1023,"P_016","2024-06-19","2024-06-21","2024-06-30",1,"InTransit","DTDC","Status Not"
350501,1013,"P_009","2025-05-12","2025-05-14","2025-05-17",2,"InTransit","EcomExpress","Status Not"
322199,1050,"P_003","2024-09-03","2024-09-05","2024-09-15",4,"InTransit","Delhivery","Status Not"
335136,1027,"P_004","2025-01-18","2025-01-19","2025-01-26",2,"InTransit","DTDC","Status Not"
334376,1026,"P_009","2025-01-05","2025-01-10","2025-01-18",1,"InTransit","XpressBees","Status Not"
346234,1004,"P_005","2025-04-03","2025-04-07","2025-04-10",4,"InTransit","EcomExpress","Status Not"
362795,1032,"P_015","2025-08-02","2025-08-03","2025-08-10",2,"InTransit","Delhivery","Status Not"
384718,1023,"P_017","2026-02-17","2026-02-21","2026-03-02",1,"InTransit","BlueDart","Status Not"
320085,1002,"P_015","2024-09-13","2024-09-14","2024-09-20",5,"InTransit","XpressBees","Status Not"
312676,1050,"P_007","2024-07-16","2024-07-17","2024-07-20",5,"InTransit","BlueDart","Status Not"
385133,1032,"P_012","2026-02-20","2026-02-20","",4,"InTransit","BlueDart","Status Not"
360624,1022,"P_019","2025-08-27","2025-09-01","2025-09-11",2,"InTransit","XpressBees","Status Not"
320511,1016,"P_007","2024-09-22","2024-09-24","2024-10-01",5,"InTransit","Delhivery","Status Not"
344242,1026,"P_012","2025-03-08","2025-03-09","2025-03-16",1,"InTransit","BlueDart","Status Not"
344585,1049,"P_017","2025-03-02","2025-03-05","2025-03-12",1,"InTransit","BlueDart","Status Not"
302512,1035,"P_020","2024-04-03","2024-04-03","2024-04-04",2,"InTransit","BlueDart","Status Not"
373159,1019,"P_007","2025-11-05","2025-11-08","2025-11-17",5,"InTransit","DTDC","Status Not"
363128,1044,"P_002","2025-08-04","2025-08-08","",2,"InTransit","DTDC","Status Not"
352983,1013,"P_012","2025-05-03","2025-05-08","2025-05-18",3,"InTransit","XpressBees","Status Not"
358297,1034,"P_020","2025-07-20","2025-07-25","2025-08-04",3,"InTransit","DTDC","Status Not"
367228,1019,"P_020","2025-09-30","2025-10-02","2025-10-11",5,"InTransit","EcomExpress","Status Not"
321626,1041,"P_016","2024-09-07","2024-09-09","2024-09-12",2,"InTransit","DTDC","Status Not"
321208,1038,"P_020","2024-09-27","2024-09-27","2024-10-04",1,"InTransit","BlueDart","Status Not"
344268,1020,"P_016","2025-03-28","2025-04-01","2025-04-11",1,"InTransit","DTDC","Status Not"
301296,1004,"P_003","2024-04-28","2024-04-30","2024-05-09",1,"InTransit","XpressBees","Status Not"
307286,1013,"P_006","2024-06-28","2024-06-28","",3,"InTransit","EcomExpress","Status Not"
314446,1043,"P_006","2024-08-10","2024-08-12","2024-08-20",4,"InTransit","DTDC","Status Not"
370217,1033,"P_020","2025-10-15","2025-10-17","2025-10-19",4,"InTransit","BlueDart","Status Not"
334502,1016,"P_004","2025-01-19","2025-01-23","2025-01-28",2,"InTransit","BlueDart","Status Not"
344776,1015,"P_013","2025-03-11","2025-03-13","2025-03-22",3,"InTransit","Delhivery","Status Not"
305297,1029,"P_013","2024-05-07","2024-05-12","",5,"InTransit","DTDC","Status Not"
360138,1031,"P_003","2025-07-28","2025-07-31","2025-08-10",4,"InTransit","BlueDart","Status Not"
344924,1026,"P_019","2025-03-29","2025-03-30","2025-04-04",5,"InTransit","EcomExpress","Status Not"
309120,1012,"P_006","2024-06-05","2024-06-09","2024-06-11",4,"InTransit","XpressBees","Status Not"
377359,1033,"P_007","2025-12-04","2025-12-07","2025-12-17",1,"InTransit","BlueDart","Status Not"
347514,1010,"P_017","2025-04-02","2025-04-02","2025-04-09",1,"InTransit","XpressBees","Status Not"
344086,1037,"P_017","2025-03-05","2025-03-05","2025-03-08",1,"InTransit","DTDC","Status Not"
340661,1041,"P_001","2025-02-23","2025-02-24","2025-02-28",1,"InTransit","DTDC","Status Not"
335598,1029,"P_016","2025-01-26","2025-01-30","2025-01-31",4,"InTransit","XpressBees","Status Not"
373404,1013,"P_003","2025-11-07","2025-11-09","2025-11-11",4,"InTransit","XpressBees","Status Not"
351483,1018,"P_003","2025-05-23","2025-05-26","",4,"InTransit","XpressBees","Status Not"
320921,1014,"P_004","2024-09-26","2024-09-28","2024-10-07",2,"InTransit","DTDC","Status Not"
311186,1020,"P_014","2024-07-10","2024-07-10","2024-07-11",3,"InTransit","BlueDart","Status Not"
331580,1039,"P_020","2024-12-20","2024-12-22","2024-12-23",3,"InTransit","BlueDart","Status Not"
376371,1022,"P_005","2025-12-24","2025-12-24","2025-12-27",4,"InTransit","XpressBees","Status Not"
358677,1002,"P_004","2025-07-12","2025-07-17","2025-07-22",5,"InTransit","EcomExpress","Status Not"
382722,1006,"P_019","2026-01-10","2026-01-13","2026-01-23",3,"InTransit","XpressBees","Status Not"
389840,1048,"P_007","2026-03-03","2026-03-06","2026-03-12",5,"InTransit","EcomExpress","Status Not"
375309,1048,"P_012","2025-11-24","2025-11-24","2025-12-04",2,"InTransit","XpressBees","Status Not"
310785,1012,"P_016","2024-06-24","2024-06-27","2024-07-02",3,"InTransit","Delhivery","Status Not"
327924,1017,"P_017","2024-11-28","2024-12-01","2024-12-07",2,"InTransit","XpressBees","Status Not"
339032,1037,"P_012","2025-02-04","2025-02-09","2025-02-10",5,"InTransit","DTDC","Status Not"
313234,1013,"P_001","2024-07-25","2024-07-26","2024-08-02",1,"InTransit","BlueDart","Status Not"
341453,1028,"P_005","2025-03-16","2025-03-16","2025-03-26",3,"InTransit","XpressBees","Status Not"
377556,1046,"P_005","2025-12-21","2025-12-24","2025-12-26",3,"InTransit","EcomExpress","Status Not"
353810,1016,"P_003","2025-06-17","2025-06-20","2025-06-21",3,"InTransit","Delhivery","Status Not"
355665,1020,"P_004","2025-06-26","2025-06-26","2025-06-30",3,"InTransit","DTDC","Status Not"
356006,1032,"P_002","2025-06-04","2025-06-06","2025-06-10",4,"InTransit","BlueDart","Status Not"
346240,1003,"P_015","2025-04-25","2025-04-29","2025-05-03",3,"InTransit","DTDC","Status Not"
332442,1028,"P_001","2024-12-23","2024-12-23","2025-01-01",1,"InTransit","EcomExpress","Status Not"
309258,1048,"P_005","2024-06-29","2024-06-29","2024-07-02",5,"InTransit","XpressBees","Status Not"
348121,1021,"P_017","2025-04-10","2025-04-12","2025-04-13",3,"InTransit","Delhivery","Status Not"
362101,1035,"P_020","2025-08-04","2025-08-07","2025-08-12",3,"InTransit","DTDC","Status Not"
361363,1035,"P_015","2025-08-15","2025-08-15","2025-08-17",2,"InTransit","EcomExpress","Status Not"
341741,1009,"P_019","2025-03-03","2025-03-04","2025-03-12",2,"InTransit","DTDC","Status Not"
385097,1032,"P_012","2026-02-20","2026-02-20","2026-03-02",4,"InTransit","XpressBees","Status Not"
372912,1030,"P_005","2025-11-18","2025-11-20","2025-11-22",5,"InTransit","XpressBees","Status Not"
303841,1027,"P_007","2024-05-08","2024-05-10","2024-05-18",3,"InTransit","Delhivery","Status Not"
303745,1017,"P_012","2024-05-14","2024-05-19","2024-05-29",1,"InTransit","BlueDart","Status Not"
318442,1047,"P_011","2024-09-11","2024-09-13","2024-09-22",4,"InTransit","DTDC","Status Not"
364569,1010,"P_016","2025-09-22","2025-09-24","2025-09-27",1,"InTransit","Delhivery","Status Not"
378929,1048,"P_011","2025-12-03","2025-12-06","2025-12-12",4,"InTransit","Delhivery","Status Not"
352711,1036,"P_018","2025-05-19","2025-05-23","2025-05-30",1,"InTransit","EcomExpress","Status Not"
302972,1017,"P_009","2024-04-28","2024-05-03","2024-05-05",2,"InTransit","DTDC","Status Not"
385859,1009,"P_011","2026-02-06","2026-02-09","2026-02-16",3,"InTransit","EcomExpress","Status Not"
381945,1002,"P_006","2026-01-13","2026-01-17","2026-01-23",5,"InTransit","XpressBees","Status Not"
318498,1019,"P_004","2024-09-15","2024-09-19","",1,"InTransit","BlueDart","Status Not"
368944,1004,"P_018","2025-10-18","2025-10-22","2025-10-24",3,"InTransit","XpressBees","Status Not"
300048,1003,"P_003","2024-04-28","2024-04-29","2024-05-04",4,"InTransit","Delhivery","Status Not"
339277,1028,"P_010","2025-02-26","2025-03-02","2025-03-08",2,"InTransit","DTDC","Status Not"
313611,1008,"P_002","2024-07-15","2024-07-18","2024-07-26",4,"InTransit","DTDC","Status Not"
318776,1003,"P_020","2024-09-17","2024-09-17","2024-09-24",3,"InTransit","EcomExpress","Status Not"
307118,1039,"P_014","2024-05-14","2024-05-14","2024-05-20",4,"InTransit","EcomExpress","Status Not"
369777,1049,"P_001","2025-10-25","2025-10-25","2025-10-29",5,"InTransit","EcomExpress","Status Not"
363221,1027,"P_017","2025-08-31","2025-08-31","2025-09-08",5,"InTransit","Delhivery","Status Not"
346088,1001,"P_002","2025-04-29","2025-05-01","",3,"InTransit","Delhivery","Status Not"
341905,1024,"P_010","2025-03-30","2025-04-01","2025-04-07",5,"InTransit","XpressBees","Status Not"
315349,1005,"P_015","2024-08-11","2024-08-12","2024-08-15",5,"InTransit","DTDC","Status Not"
365090,1005,"P_015","2025-09-11","2025-09-11","2025-09-18",4,"InTransit","XpressBees","Status Not"
325784,1034,"P_015","2024-11-03","2024-11-08","2024-11-13",1,"InTransit","BlueDart","Status Not"
369261,1042,"P_015","2025-10-31","2025-11-03","2025-11-09",4,"InTransit","Delhivery","Status Not"
313929,1018,"P_012","2024-07-07","2024-07-09","2024-07-15",3,"InTransit","Delhivery","Status Not"
389963,1008,"P_019","2026-03-10","2026-03-10","2026-03-19",2,"InTransit","BlueDart","Status Not"
354398,1049,"P_017","2025-06-29","2025-07-01","2025-07-07",1,"InTransit","BlueDart","Status Not"
343145,1023,"P_017","2025-03-28","2025-03-31","2025-04-06",2,"InTransit","DTDC","Status Not"
325161,1001,"P_015","2024-10-26","2024-10-26","2024-11-04",5,"InTransit","Delhivery","Status Not"
305804,1046,"P_001","2024-05-23","2024-05-27","2024-06-04",2,"InTransit","Delhivery","Status Not"
371707,1013,"P_001","2025-10-09","2025-10-14","2025-10-21",5,"InTransit","BlueDart","Status Not"
337150,1036,"P_007","2025-01-05","2025-01-05","2025-01-12",1,"InTransit","DTDC","Status Not"
367946,1022,"P_009","2025-09-17","2025-09-20","2025-09-30",5,"InTransit","EcomExpress","Status Not"
321251,1018,"P_007","2024-09-15","2024-09-18","2024-09-19",4,"InTransit","XpressBees","Status Not"
337658,1012,"P_001","2025-02-16","2025-02-17","2025-02-20",4,"InTransit","EcomExpress","Status Not"
308573,1040,"P_008","2024-06-26","2024-07-01","2024-07-06",1,"InTransit","XpressBees","Status Not"
366641,1033,"P_011","2025-09-10","2025-09-12","2025-09-14",1,"InTransit","BlueDart","Status Not"
325615,1021,"P_006","2024-10-03","2024-10-04","2024-10-06",3,"InTransit","EcomExpress","Status Not"
312997,1028,"P_001","2024-07-30","2024-07-30","2024-07-31",5,"InTransit","Delhivery","Status Not"
345139,1043,"P_017","2025-03-04","2025-03-05","2025-03-13",1,"InTransit","BlueDart","Status Not"
353363,1037,"P_002","2025-06-11","2025-06-16","2025-06-23",5,"InTransit","XpressBees","Status Not"
330808,1041,"P_008","2024-12-04","2024-12-05","2024-12-13",2,"InTransit","DTDC","Status Not"
368477,1031,"P_017","2025-10-04","2025-10-06","2025-10-14",3,"InTransit","XpressBees","Status Not"
323964,1042,"P_019","2024-10-19","2024-10-23","2024-11-02",5,"InTransit","EcomExpress","Status Not"
350570,1015,"P_005","2025-05-21","2025-05-24","2025-06-02",4,"InTransit","Delhivery","Status Not"
330200,1044,"P_020","2024-12-09","2024-12-09","2024-12-13",5,"InTransit","DTDC","Status Not"
368248,1003,"P_018","2025-10-09","2025-10-13","2025-10-18",2,"InTransit","Delhivery","Status Not"
316447,1026,"P_011","2024-08-29","2024-08-31","2024-09-06",4,"InTransit","EcomExpress","Status Not"
347674,1040,"P_009","2025-04-02","2025-04-05","2025-04-11",3,"InTransit","BlueDart","Status Not"
363785,1001,"P_009","2025-08-30","2025-09-03","2025-09-04",3,"InTransit","DTDC","Status Not"
342956,1013,"P_017","2025-03-27","2025-03-31","",1,"InTransit","EcomExpress","Status Not"
360972,1024,"P_012","2025-08-28","2025-09-02","2025-09-06",4,"InTransit","XpressBees","Status Not"
389152,1008,"P_018","2026-03-18","2026-03-22","2026-03-24",1,"InTransit","Delhivery","Status Not"
386044,1027,"P_010","2026-02-14","2026-02-14","",5,"InTransit","XpressBees","Status Not"
336037,1026,"P_014","2025-01-20","2025-01-21","2025-01-22",1,"InTransit","EcomExpress","Status Not"
341482,1047,"P_008","2025-03-16","2025-03-19","2025-03-29",4,"InTransit","XpressBees","Status Not"
325912,1026,"P_010","2024-11-10","2024-11-13","",4,"InTransit","BlueDart","Status Not"
363067,1048,"P_019","2025-08-21","2025-08-25","2025-08-29",4,"InTransit","DTDC","Status Not"
346585,1037,"P_009","2025-04-15","2025-04-17","2025-04-27",2,"InTransit","Delhivery","Status Not"
332006,1039,"P_008","2024-12-09","2024-12-09","2024-12-13",2,"InTransit","Delhivery","Status Not"
312388,1032,"P_017","2024-07-27","2024-07-28","",4,"InTransit","BlueDart","Status Not"
341016,1021,"P_011","2025-02-28","2025-03-03","2025-03-04",3,"InTransit","EcomExpress","Status Not"
305285,1010,"P_020","2024-05-09","2024-05-11","2024-05-21",3,"InTransit","BlueDart","Status Not"
360071,1038,"P_016","2025-07-26","2025-07-27","2025-08-05",4,"InTransit","EcomExpress","Status Not"
386028,1045,"P_004","2026-02-23","2026-02-23","2026-03-04",5,"InTransit","Delhivery","Status Not"
379464,1024,"P_007","2026-01-03","2026-01-03","2026-01-11",1,"InTransit","EcomExpress","Status Not"
366904,1008,"P_012","2025-09-03","2025-09-06","2025-09-15",4,"InTransit","Delhivery","Status Not"
338046,1033,"P_005","2025-02-16","2025-02-21","2025-02-23",1,"InTransit","EcomExpress","Status Not"
334678,1034,"P_002","2025-01-17","2025-01-20","2025-01-28",2,"InTransit","XpressBees","Status Not"
315774,1007,"P_010","2024-08-29","2024-08-29","2024-09-02",4,"InTransit","EcomExpress","Status Not"
